step,seq_id,frame_idx,active_points,true_lane,lane_tp,lane_to_road,lane_to_other,road_to_lane,other_to_lane,lane_recall,lane_to_road_rate,lane_tp_intensity_mean,lane_to_road_intensity_mean,lane_tp_range_mean,lane_to_road_range_mean
269,013,49,16202,259,137,122,0,203,3,0.528957528957529,0.47104247104247104,49.52360153198242,32.222679138183594,11.866021156311035,13.089527130126953
270,037,13,16383,2,0,2,0,26,58,0.0,1.0,,30.5,,17.82883644104004
271,038,26,16380,0,0,0,0,0,0,,,,,,
272,116,5,16351,186,65,117,4,80,74,0.34946236559139787,0.6290322580645161,24.5230770111084,5.205128192901611,40.91071319580078,40.69086456298828
273,038,39,15986,0,0,0,0,0,0,,,,,,
274,123,30,16384,505,151,349,5,133,4,0.299009900990099,0.691089108910891,57.59492874145508,29.387298583984375,13.022575378417969,14.58480453491211
275,116,65,16353,435,150,285,0,100,1,0.3448275862068966,0.6551724137931034,38.43333435058594,17.721052169799805,29.75012969970703,26.052898406982422
276,037,6,16379,0,0,0,0,20,12,,,,,,
277,034,57,16367,0,0,0,0,0,0,,,,,,
278,034,7,16372,0,0,0,0,29,0,,,,,,
279,037,52,16381,0,0,0,0,4,4,,,,,,
280,123,66,16365,200,168,32,0,222,79,0.84,0.16,59.45635223388672,31.067707061767578,12.4905366897583,9.883689880371094
281,106,6,16327,0,0,0,0,0,0,,,,,,
282,037,2,16377,0,0,0,0,1,8,,,,,,
283,038,59,16081,0,0,0,0,0,0,,,,,,
284,116,35,16337,229,111,110,8,175,116,0.4847161572052402,0.48034934497816595,19.91891860961914,7.027272701263428,45.00395202636719,37.77362823486328
285,116,70,16359,75,43,32,0,80,7,0.5733333333333334,0.4266666666666667,47.372093200683594,16.09375,25.886985778808594,31.698461532592773
286,034,41,16384,0,0,0,0,26,0,,,,,,
287,034,49,16383,0,0,0,0,7,0,,,,,,
288,038,60,16375,0,0,0,0,1,0,,,,,,
289,037,50,16380,0,0,0,0,6,0,,,,,,
290,034,1,16382,0,0,0,0,0,0,,,,,,
291,106,32,16339,253,238,15,0,66,0,0.9407114624505929,0.05928853754940711,41.07933807373047,29.011112213134766,10.469793319702148,9.627144813537598
292,034,20,16361,0,0,0,0,3,0,,,,,,
293,123,27,16355,169,67,102,0,99,3,0.39644970414201186,0.6035502958579881,32.850746154785156,11.147058486938477,36.540687561035156,39.976417541503906
294,037,60,16384,0,0,0,0,0,0,,,,,,
295,106,19,16380,33,15,9,9,43,12,0.45454545454545453,0.2727272727272727,44.46666717529297,13.55555534362793,42.614463806152344,36.91062927246094
296,037,77,16096,0,0,0,0,0,0,,,,,,
297,037,26,16381,0,0,0,0,0,6,,,,,,
298,116,49,16338,74,55,19,0,33,0,0.7432432432432432,0.25675675675675674,52.25394058227539,26.570175170898438,11.717020988464355,9.099238395690918
299,037,56,16381,0,0,0,0,2,0,,,,,,
300,123,50,16263,477,280,197,0,267,107,0.5870020964360587,0.4129979035639413,54.19330596923828,29.18020248413086,10.029870986938477,13.86199951171875
301,034,38,16379,0,0,0,0,55,0,,,,,,
302,038,63,16365,0,0,0,0,0,4,,,,,,
303,106,53,16381,28,27,1,0,20,0,0.9642857142857143,0.03571428571428571,53.88888931274414,18.0,28.57351303100586,40.9485969543457
304,106,14,16380,52,27,25,0,36,34,0.5192307692307693,0.4807692307692308,49.296295166015625,11.199999809265137,35.095458984375,38.180057525634766
305,013,13,16372,192,122,51,19,52,26,0.6354166666666666,0.265625,47.85245895385742,34.411766052246094,33.790802001953125,33.846778869628906
306,123,54,16343,121,119,2,0,209,112,0.9834710743801653,0.01652892561983471,64.38235473632812,28.5,13.786069869995117,14.122244834899902
307,038,56,16126,0,0,0,0,0,0,,,,,,
308,037,30,16382,0,0,0,0,0,10,,,,,,
309,124,7,16360,0,0,0,0,5,0,,,,,,
310,123,53,16360,42,28,12,2,88,53,0.6666666666666666,0.2857142857142857,28.75,4.833333492279053,61.4044303894043,55.941646575927734
311,106,45,16382,177,95,82,0,20,6,0.536723163841808,0.4632768361581921,39.297367095947266,29.883127212524414,11.1975736618042,11.772250175476074
312,116,26,16372,302,157,145,0,73,1,0.5198675496688742,0.48013245033112584,45.55201721191406,28.393102645874023,13.355984687805176,17.1447811126709
313,037,71,16330,0,0,0,0,0,0,,,,,,
314,034,59,16382,0,0,0,0,0,0,,,,,,
315,106,78,16378,101,74,27,0,13,0,0.7326732673267327,0.26732673267326734,49.783782958984375,18.037036895751953,23.513973236083984,29.68573760986328
316,106,27,16383,45,25,17,3,19,5,0.5555555555555556,0.37777777777777777,50.119998931884766,17.941177368164062,38.345314025878906,39.37318420410156
317,037,35,16378,0,0,0,0,1,17,,,,,,
318,037,51,16363,0,0,0,0,0,0,,,,,,
319,116,4,16357,217,87,112,18,62,16,0.4009216589861751,0.5161290322580645,18.683908462524414,8.071428298950195,40.54768753051758,35.161251068115234
320,054,33,16354,308,130,178,0,166,230,0.42207792207792205,0.577922077922078,28.24615478515625,25.38483238220215,22.242137908935547,17.85131072998047
321,054,60,16384,126,73,53,0,38,105,0.5793650793650794,0.42063492063492064,39.6301383972168,23.367923736572266,31.96410369873047,25.91204071044922
322,013,24,16256,328,115,180,33,68,2,0.35060975609756095,0.5487804878048781,51.900001525878906,35.655555725097656,28.59817886352539,20.420730590820312
323,106,26,16383,64,45,19,0,19,6,0.703125,0.296875,44.22222137451172,14.105262756347656,31.903409957885742,44.299156188964844
324,034,61,16378,0,0,0,0,0,0,,,,,,
325,116,45,16335,445,196,239,10,106,52,0.4404494382022472,0.5370786516853933,31.165817260742188,16.602510452270508,33.13444137573242,28.72144889831543
326,038,76,16307,0,0,0,0,4,2,,,,,,
327,123,12,16378,244,112,132,0,132,0,0.45901639344262296,0.5409836065573771,58.13839340209961,30.97853660583496,15.30853271484375,16.522193908691406
328,034,25,16379,0,0,0,0,39,0,,,,,,
329,054,62,16378,149,133,16,0,214,224,0.8926174496644296,0.10738255033557047,38.823307037353516,23.6875,26.968734741210938,22.548828125
330,034,41,16382,0,0,0,0,0,0,,,,,,
331,054,4,16381,116,72,44,0,54,15,0.6206896551724138,0.3793103448275862,35.20833206176758,19.011363983154297,26.101449966430664,21.781442642211914
332,116,29,16371,204,84,120,0,67,57,0.4117647058823529,0.5882352941176471,47.613094329833984,28.27916717529297,17.65669822692871,16.949220657348633
333,034,41,16381,0,0,0,0,2,0,,,,,,
334,037,59,16384,0,0,0,0,0,0,,,,,,
335,123,33,16378,252,240,12,0,222,9,0.9523809523809523,0.047619047619047616,57.237449645996094,30.138887405395508,11.250113487243652,11.44948959350586
336,054,60,16380,363,48,315,0,49,370,0.1322314049586777,0.8677685950413223,51.67708206176758,29.081745147705078,15.191070556640625,13.541972160339355
337,034,35,16374,0,0,0,0,3,0,,,,,,
338,013,76,16120,431,204,222,5,193,70,0.4733178654292343,0.5150812064965197,47.24166488647461,32.43618392944336,16.968080520629883,17.29572868347168
339,116,27,16347,235,95,129,11,129,163,0.40425531914893614,0.548936170212766,29.44210433959961,7.317829608917236,41.08047866821289,37.11372756958008
340,034,37,16368,0,0,0,0,8,0,,,,,,
341,116,57,16367,485,205,280,0,93,0,0.422680412371134,0.5773195876288659,51.47154235839844,26.608928680419922,11.147050857543945,15.574441909790039
342,106,71,16377,73,71,2,0,30,0,0.9726027397260274,0.0273972602739726,49.028167724609375,35.0,21.665008544921875,28.204681396484375
343,116,74,16361,91,75,16,0,59,0,0.8241758241758241,0.17582417582417584,47.565555572509766,26.072917938232422,13.028254508972168,10.926191329956055
344,038,45,16381,0,0,0,0,1,9,,,,,,
345,123,10,16373,38,35,3,0,70,0,0.9210526315789473,0.07894736842105263,56.657142639160156,33.33333206176758,23.139400482177734,30.915300369262695
346,013,36,16372,211,154,38,19,227,14,0.7298578199052133,0.18009478672985782,45.324676513671875,16.776315689086914,32.00586700439453,36.683563232421875
347,054,26,16334,0,0,0,0,167,556,,,,,,
348,124,55,16354,327,183,144,0,104,5,0.5596330275229358,0.44036697247706424,36.204917907714844,21.29166603088379,27.813173294067383,30.11712646484375
349,123,45,16372,435,130,303,2,133,46,0.2988505747126437,0.696551724137931,43.13461685180664,28.67656707763672,27.036094665527344,19.2015323638916
350,013,2,16359,151,117,14,20,133,13,0.7748344370860927,0.09271523178807947,46.05982971191406,25.428571701049805,35.93286895751953,34.16191482543945
351,123,22,16363,436,132,304,0,139,2,0.30275229357798167,0.6972477064220184,36.94696807861328,23.445724487304688,27.49662208557129,26.57513427734375
352,124,6,16368,183,177,3,3,94,3,0.9672131147540983,0.01639344262295082,53.630043029785156,8.222222328186035,9.567800521850586,9.634344100952148
353,034,27,16380,0,0,0,0,18,0,,,,,,
354,034,10,16384,0,0,0,0,0,0,,,,,,
355,037,12,16381,0,0,0,0,0,6,,,,,,
356,124,58,16351,628,224,404,0,162,0,0.35668789808917195,0.643312101910828,64.31681823730469,30.04207992553711,12.950934410095215,14.773514747619629
357,124,3,16373,340,113,227,0,94,0,0.3323529411764706,0.6676470588235294,63.1976432800293,28.93391990661621,12.91635513305664,12.805244445800781
358,123,36,16381,62,41,20,1,50,2,0.6612903225806451,0.3225806451612903,59.92683029174805,16.183332443237305,13.465587615966797,9.096059799194336
359,034,17,16382,0,0,0,0,13,0,,,,,,
360,054,65,16378,304,73,231,0,65,356,0.24013157894736842,0.7598684210526315,57.72739028930664,28.637805938720703,12.204524993896484,11.942888259887695
361,124,44,16367,204,201,3,0,147,0,0.9852941176470589,0.014705882352941176,52.63590621948242,29.25,11.518195152282715,9.242342948913574
362,116,74,16373,405,142,263,0,74,0,0.3506172839506173,0.6493827160493827,47.14413070678711,25.804182052612305,14.480344772338867,16.764896392822266
363,123,53,16370,311,85,226,0,188,142,0.2733118971061093,0.7266881028938906,67.16470336914062,28.53761100769043,14.519439697265625,13.902716636657715
364,038,39,15947,0,0,0,0,0,0,,,,,,
365,116,16,16375,163,123,40,0,48,0,0.754601226993865,0.24539877300613497,41.14850997924805,27.058330535888672,9.92712116241455,9.899006843566895
366,054,71,16379,35,33,2,0,134,227,0.9428571428571428,0.05714285714285714,50.30303192138672,21.0,24.45012092590332,33.549957275390625
367,123,42,16365,407,149,253,5,127,4,0.36609336609336607,0.6216216216216216,39.919464111328125,27.515810012817383,26.577239990234375,21.07504653930664
368,106,34,16354,174,154,20,0,95,0,0.8850574712643678,0.11494252873563218,40.899784088134766,26.945831298828125,11.953558921813965,11.156975746154785
369,037,25,16384,0,0,0,0,0,2,,,,,,
370,123,45,16360,226,143,25,58,185,9,0.6327433628318584,0.11061946902654868,39.688812255859375,14.880000114440918,28.28493309020996,30.477802276611328
371,106,67,16373,105,94,11,0,59,0,0.8952380952380953,0.10476190476190476,46.26773452758789,27.136363983154297,16.924972534179688,17.076675415039062
372,124,59,16371,105,88,17,0,179,21,0.8380952380952381,0.1619047619047619,41.6363639831543,13.823529243469238,36.900753021240234,41.99501419067383
373,013,43,16330,89,63,21,5,55,37,0.7078651685393258,0.23595505617977527,42.52381134033203,15.333333015441895,38.007225036621094,48.121620178222656
374,123,6,16373,698,298,400,0,224,0,0.4269340974212034,0.5730659025787965,57.88581466674805,29.641664505004883,10.968964576721191,14.701772689819336
375,013,63,16378,395,181,191,23,65,9,0.4582278481012658,0.4835443037974684,43.44382858276367,33.699825286865234,18.038990020751953,17.676816940307617
376,106,9,16265,231,182,49,0,36,0,0.7878787878787878,0.21212121212121213,39.13003921508789,32.53061294555664,12.950766563415527,11.713725090026855
377,124,39,16366,64,27,37,0,73,16,0.421875,0.578125,45.925926208496094,6.378378391265869,45.68336486816406,56.59464645385742
378,038,58,16355,0,0,0,0,0,0,,,,,,
379,116,49,16347,280,135,145,0,57,0,0.48214285714285715,0.5178571428571429,52.66025161743164,28.840227127075195,12.747385025024414,14.720248222351074
380,013,17,16329,44,21,10,13,15,10,0.4772727272727273,0.22727272727272727,47.66666793823242,14.399999618530273,44.31211471557617,52.73070526123047
381,123,23,16371,33,30,3,0,60,0,0.9090909090909091,0.09090909090909091,53.16666793823242,37.0,23.66936683654785,31.149015426635742
382,106,62,16380,91,88,3,0,55,0,0.967032967032967,0.03296703296703297,43.710227966308594,23.66666603088379,18.040666580200195,15.027352333068848
383,054,33,16352,0,0,0,0,56,473,,,,,,
384,116,55,16332,356,195,161,0,106,11,0.547752808988764,0.45224719101123595,31.828205108642578,13.720497131347656,35.18186569213867,30.498258590698242
385,106,32,16211,86,82,4,0,51,1,0.9534883720930233,0.046511627906976744,46.567073822021484,37.5,21.540672302246094,19.28976058959961
386,106,33,16383,72,37,35,0,11,7,0.5138888888888888,0.4861111111111111,39.702701568603516,24.885713577270508,36.571495056152344,35.306060791015625
387,124,38,16382,482,360,122,0,148,0,0.7468879668049793,0.25311203319502074,52.94785690307617,28.50956153869629,9.137879371643066,11.406415939331055
388,037,45,16379,0,0,0,0,2,83,,,,,,
389,034,62,16383,0,0,0,0,10,0,,,,,,
390,123,50,16332,88,88,0,0,182,1,1.0,0.0,63.10795593261719,,18.23103141784668,
391,106,20,16375,39,21,8,10,33,3,0.5384615384615384,0.20512820512820512,55.71428680419922,12.25,37.585975646972656,47.819828033447266
392,123,11,16383,185,156,29,0,158,0,0.8432432432432433,0.15675675675675677,58.29487228393555,31.517240524291992,14.47640609741211,15.4441556930542
393,106,1,16354,31,12,15,4,29,13,0.3870967741935484,0.4838709677419355,54.66666793823242,11.733333587646484,40.86662673950195,44.66473388671875
394,038,49,16379,0,0,0,0,0,0,,,,,,
395,013,66,16370,68,22,20,26,12,29,0.3235294117647059,0.29411764705882354,44.772727966308594,14.699999809265137,37.21297836303711,50.629417419433594
396,013,23,16334,65,43,18,4,25,48,0.6615384615384615,0.27692307692307694,45.488372802734375,9.61111068725586,44.57427215576172,60.37301254272461
397,124,70,16371,122,97,23,2,38,0,0.7950819672131147,0.1885245901639344,40.96907043457031,14.391304016113281,34.58741760253906,40.851600646972656
398,037,53,16379,0,0,0,0,22,0,,,,,,
399,106,73,16384,123,109,14,0,40,0,0.8861788617886179,0.11382113821138211,44.74006271362305,31.178571701049805,16.83172035217285,18.82906150817871
400,037,38,16375,0,0,0,0,0,0,,,,,,
401,013,49,16203,256,142,113,1,215,5,0.5546875,0.44140625,48.67652893066406,32.361358642578125,11.583489418029785,13.364770889282227
402,037,13,16384,0,0,0,0,18,2,,,,,,
403,106,10,16368,98,98,0,0,109,0,1.0,0.0,46.26020431518555,,21.510757446289062,
404,054,47,16383,494,159,335,0,150,268,0.32186234817813764,0.6781376518218624,44.58039855957031,29.568161010742188,11.804595947265625,14.645249366760254
405,013,65,16195,403,205,169,29,116,8,0.5086848635235732,0.41935483870967744,44.663414001464844,33.76972198486328,19.815631866455078,20.20836067199707
406,038,63,15945,0,0,0,0,0,0,,,,,,
407,116,71,16364,103,90,13,0,57,0,0.8737864077669902,0.1262135922330097,46.51296615600586,27.653846740722656,12.829310417175293,13.965790748596191
408,123,25,16374,272,249,23,0,261,0,0.9154411764705882,0.08455882352941177,57.221561431884766,30.84782600402832,11.337608337402344,14.068952560424805
409,013,68,16152,428,248,180,0,172,23,0.5794392523364486,0.4205607476635514,45.69926071166992,34.04629898071289,17.215822219848633,17.662261962890625
410,013,71,16154,418,229,183,6,150,52,0.5478468899521531,0.43779904306220097,46.7822380065918,31.77185821533203,10.968490600585938,13.316864967346191
411,116,72,16317,113,110,3,0,57,1,0.9734513274336283,0.02654867256637168,47.35454559326172,27.66666603088379,11.258992195129395,12.612022399902344
412,106,57,16381,29,25,4,0,29,4,0.8620689655172413,0.13793103448275862,46.7599983215332,9.75,45.18138122558594,50.31131362915039
413,116,34,16381,191,161,30,0,45,0,0.8429319371727748,0.15706806282722513,42.45082473754883,25.994443893432617,9.273566246032715,11.340896606445312
414,124,9,16358,80,28,43,9,52,29,0.35,0.5375,48.64285659790039,7.30232572555542,50.35269546508789,53.68437194824219
415,123,60,16358,145,114,31,0,198,8,0.7862068965517242,0.21379310344827587,33.53947448730469,12.822580337524414,30.327835083007812,42.161949157714844
416,106,41,16378,32,31,1,0,46,0,0.96875,0.03125,52.09677505493164,37.0,26.73417854309082,24.503210067749023
417,013,11,16252,300,140,155,5,120,37,0.4666666666666667,0.5166666666666667,50.31904602050781,33.390323638916016,19.637256622314453,16.421585083007812
418,116,40,16384,45,41,4,0,35,0,0.9111111111111111,0.08888888888888889,51.585365295410156,35.25,16.54851531982422,17.987634658813477
419,037,2,16381,0,0,0,0,0,3,,,,,,
420,037,41,16384,0,0,0,0,0,4,,,,,,
421,037,60,16384,0,0,0,0,35,0,,,,,,
422,123,58,16366,192,141,50,1,195,7,0.734375,0.2604166666666667,44.4290771484375,29.739999771118164,23.874208450317383,19.14166831970215
423,123,67,16364,71,50,19,2,118,22,0.704225352112676,0.2676056338028169,34.099998474121094,3.1578948497772217,36.208412170410156,66.17484283447266
424,038,16,16307,0,0,0,0,0,0,,,,,,
425,013,20,16226,364,162,180,22,99,5,0.44505494505494503,0.4945054945054945,50.83333206176758,35.161109924316406,26.31219482421875,22.53431510925293
426,116,63,16369,515,195,320,0,111,1,0.3786407766990291,0.6213592233009708,50.350852966308594,24.295312881469727,14.182509422302246,17.000919342041016
427,106,26,16377,83,75,8,0,46,6,0.9036144578313253,0.0963855421686747,46.41999816894531,41.75,19.6376895904541,22.89562225341797
428,106,38,16383,175,148,27,0,25,0,0.8457142857142858,0.15428571428571428,45.7528190612793,35.85185241699219,11.719937324523926,16.907133102416992
429,037,20,16381,0,0,0,0,0,3,,,,,,
430,037,13,16382,0,0,0,0,0,0,,,,,,
431,013,20,16252,225,130,47,48,68,11,0.5777777777777777,0.2088888888888889,48.16538619995117,29.212766647338867,32.49855041503906,30.309316635131836
432,013,65,16195,437,250,168,19,134,22,0.5720823798627003,0.38443935926773454,43.917999267578125,32.17757797241211,19.367996215820312,18.355928421020508
433,054,16,16384,0,0,0,0,0,5,,,,,,
434,054,61,16379,158,74,84,0,23,126,0.46835443037974683,0.5316455696202531,39.702701568603516,24.244047164916992,34.17452621459961,30.1382999420166
435,116,42,16375,46,46,0,0,22,0,1.0,0.0,47.75,,13.284685134887695,
436,054,45,16375,539,157,382,0,95,60,0.2912801484230056,0.7087198515769945,42.84437561035156,28.975130081176758,14.873722076416016,15.326780319213867
437,106,25,16316,224,172,52,0,29,7,0.7678571428571429,0.23214285714285715,38.13846969604492,29.028846740722656,11.895419120788574,10.243025779724121
438,054,38,16374,0,0,0,0,178,188,,,,,,
439,124,56,16348,103,103,0,0,63,0,1.0,0.0,65.4417495727539,,13.885401725769043,
440,038,45,16379,0,0,0,0,1,7,,,,,,
441,106,12,16259,124,95,29,0,14,0,0.7661290322580645,0.23387096774193547,37.36491394042969,26.669538497924805,10.603878021240234,9.196128845214844
442,116,25,16332,197,84,109,4,125,127,0.4263959390862944,0.5532994923857868,24.095237731933594,7.087155818939209,45.94304656982422,37.27531433105469
443,123,14,16367,573,202,371,0,201,17,0.3525305410122164,0.6474694589877836,48.94059371948242,27.216981887817383,21.162235260009766,20.628427505493164
444,054,68,16384,117,82,35,0,42,146,0.7008547008547008,0.29914529914529914,36.73170852661133,9.428571701049805,36.87411880493164,48.238128662109375
445,054,45,16382,188,82,96,10,51,51,0.43617021276595747,0.5106382978723404,37.85365676879883,22.08333396911621,31.535730361938477,27.47145652770996
446,037,55,16375,0,0,0,0,0,0,,,,,,
447,054,54,16381,83,64,19,0,27,57,0.7710843373493976,0.2289156626506024,36.578125,14.894737243652344,36.82701110839844,41.79285430908203
448,038,30,16381,0,0,0,0,1,0,,,,,,
449,124,49,16352,71,65,6,0,163,0,0.9154929577464789,0.08450704225352113,59.43077087402344,22.0,28.54529571533203,32.834205627441406
450,037,19,16384,0,0,0,0,0,8,,,,,,
451,124,75,16383,82,82,0,0,119,0,1.0,0.0,57.530487060546875,,23.075305938720703,
452,124,26,16367,52,52,0,0,57,0,1.0,0.0,58.08654022216797,,17.339160919189453,
453,116,0,16347,159,69,90,0,59,72,0.4339622641509434,0.5660377358490566,23.04347801208496,4.855555534362793,45.61076736450195,42.92535400390625
