step,seq_id,frame_idx,active_points,rgb_valid_ratio,true_marking,predicted_marking,marking_tp,marking_fp,marking_fn,marking_iou,marking_precision,marking_recall,marking_f1,predicted_true_marking_ratio,road_to_marking,marking_to_road,other_to_marking
1995,123,4,32721,0.8364047553558877,586,1122,488,634,98,0.4,0.43493761140819964,0.8327645051194539,0.5714285714285714,1.9146757679180888,624,87,10
1996,124,50,32723,0.833908871435993,721,1387,692,695,29,0.4887005649717514,0.4989185291997116,0.9597780859916782,0.6565464895635673,1.9237170596393898,695,29,0
1997,124,49,32719,0.8753018124025795,644,1223,613,610,31,0.48883572567783096,0.5012264922322158,0.9518633540372671,0.6566684520621318,1.8990683229813665,610,29,0
1998,054,70,32757,0.0,1004,915,723,192,281,0.6045150501672241,0.7901639344262295,0.7201195219123506,0.7535174570088587,0.9113545816733067,192,272,0
1999,034,13,32762,0.891642756852451,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
2000,123,11,32749,0.8424379370362454,474,798,419,379,55,0.4912075029308324,0.525062656641604,0.8839662447257384,0.6588050314465409,1.6835443037974684,379,55,0
2001,124,45,32730,0.8768102658111824,592,1044,554,490,38,0.512014787430684,0.5306513409961686,0.9358108108108109,0.6772616136919315,1.7635135135135136,488,26,2
2002,106,41,32749,0.9060734678921494,92,91,77,14,15,0.7264150943396226,0.8461538461538461,0.8369565217391305,0.8415300546448088,0.9891304347826086,14,15,0
2003,034,0,32758,0.8995970449966421,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
2004,106,13,32761,0.9201489576020268,150,201,140,61,10,0.6635071090047393,0.6965174129353234,0.9333333333333333,0.7977207977207977,1.34,59,10,2
2005,106,16,32753,0.9263884224345862,271,304,246,58,25,0.7477203647416414,0.8092105263157895,0.9077490774907749,0.8556521739130435,1.121771217712177,58,25,0
2006,038,35,32759,0.9209682835251382,31,20,18,2,13,0.5454545454545454,0.9,0.5806451612903226,0.7058823529411765,0.6451612903225806,2,10,0
2007,116,56,32689,0.9194530270121447,738,695,499,196,239,0.5342612419700214,0.7179856115107913,0.6761517615176151,0.6964410327983251,0.9417344173441734,196,238,0
2008,124,9,32744,0.8350537503053994,60,71,51,20,9,0.6375,0.7183098591549296,0.85,0.7786259541984732,1.1833333333333333,20,9,0
2009,037,31,32763,0.8777889692641089,770,743,606,137,164,0.6681367144432194,0.8156123822341858,0.787012987012987,0.8010575016523463,0.964935064935065,137,164,0
2010,038,15,32757,0.9286869981988582,16,0,0,0,16,0.0,nan,0.0,0.0,0.0,0,12,0
2011,124,37,32740,0.8271838729383018,738,1271,658,613,80,0.48704663212435234,0.5177025963808025,0.8915989159891599,0.6550522648083623,1.7222222222222223,613,80,0
2012,106,10,32709,0.8518144853098536,179,212,159,53,20,0.6853448275862069,0.75,0.888268156424581,0.8132992327365729,1.1843575418994414,53,20,0
2013,116,78,32697,0.8780927913875891,863,562,414,148,449,0.4094955489614243,0.7366548042704626,0.4797219003476246,0.5810526315789474,0.6512166859791425,148,375,0
2014,124,23,32751,0.8191810937070624,152,380,147,233,5,0.38181818181818183,0.3868421052631579,0.9671052631578947,0.5526315789473685,2.5,233,5,0
2015,124,43,32747,0.8754695086572816,609,1146,576,570,33,0.48854961832061067,0.5026178010471204,0.9458128078817734,0.6564102564102564,1.8817733990147782,563,29,7
2016,116,57,32683,0.9032830523513753,579,374,290,84,289,0.4374057315233786,0.7754010695187166,0.5008635578583766,0.608604407135362,0.6459412780656304,81,253,3
2017,106,2,32656,0.8555548750612445,137,195,135,60,2,0.6852791878172588,0.6923076923076923,0.9854014598540146,0.8132530120481928,1.4233576642335766,56,2,4
2018,123,34,32744,0.7903738089420963,927,1696,822,874,105,0.45641310383120487,0.4846698113207547,0.8867313915857605,0.6267632481890965,1.8295577130528586,874,105,0
2019,038,20,32250,0.7670697674418605,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,0
2020,038,77,32085,0.7894966495247,36,67,20,47,16,0.24096385542168675,0.29850746268656714,0.5555555555555556,0.3883495145631068,1.8611111111111112,47,16,0
2021,124,8,32747,0.9079610345985892,94,106,58,48,36,0.4084507042253521,0.5471698113207547,0.6170212765957447,0.58,1.127659574468085,44,34,4
2022,124,74,32755,0.9052969012364525,636,1238,631,607,5,0.5076427996781979,0.5096930533117933,0.9921383647798742,0.6734258271077909,1.9465408805031446,607,5,0
2023,013,39,32695,0.827190701942193,328,383,197,186,131,0.3832684824902724,0.5143603133159269,0.600609756097561,0.5541490857946554,1.1676829268292683,152,116,34
2024,124,69,32749,0.8351705395584598,391,575,366,209,25,0.61,0.6365217391304347,0.9360613810741688,0.7577639751552795,1.4705882352941178,206,24,3
2025,124,22,32753,0.7977589839098709,201,349,195,154,6,0.5492957746478874,0.5587392550143266,0.9701492537313433,0.7090909090909091,1.736318407960199,154,6,0
2026,123,2,32740,0.8097434331093464,432,744,376,368,56,0.47,0.5053763440860215,0.8703703703703703,0.6394557823129252,1.7222222222222223,368,56,0
2027,054,8,32768,0.0,1283,1391,1070,321,213,0.6670822942643392,0.7692307692307693,0.8339828526890102,0.8002991772625281,1.0841777084957132,318,113,3
2028,038,12,32752,0.9257144601856375,10,1,0,1,10,0.0,0.0,0.0,0.0,0.1,1,8,0
2029,123,67,32717,0.8678362930586545,1427,1816,1026,790,401,0.462787550744249,0.5649779735682819,0.7189908899789769,0.6327474560592045,1.2725998598458304,790,401,0
2030,123,72,32655,0.9165518297351095,1706,2272,1367,905,339,0.5235541937954806,0.6016725352112676,0.8012895662368112,0.6872800402212167,1.331770222743259,902,310,3
2031,123,43,32727,0.850368197512757,890,1466,678,788,212,0.40405244338498214,0.46248294679399726,0.7617977528089888,0.5755517826825127,1.6471910112359551,781,195,7
2032,123,26,32740,0.822571777642028,462,906,419,487,43,0.44151738672286617,0.4624724061810154,0.9069264069264069,0.6125730994152047,1.9610389610389611,487,43,0
